timestamp,page_id,qa_id,question,answer,rejection_reason,filter_name
2026-02-11T00:30:39.594037Z,00-torque-specs-106,00-torque-specs-106-q01,What is the torque specification for the oil filter pipe on 3HP-22 transmissions?,105 Nm,answer_too_short,answer_length
2026-02-11T00:30:39.594037Z,00-torque-specs-106,00-torque-specs-106-q02,What torque should be applied to the oil filter pipe on 4HP-22/4HP-24/ASS 310Z transmissions?,98 Nm,answer_too_short,answer_length
2026-02-11T00:30:39.594037Z,00-torque-specs-106,00-torque-specs-106-q09,Which component has the highest torque specification on this page?,The oil filter pipe on 3HP-22 transmissions at 105 Nm,self_referential: on this page,self_referential
2026-02-11T00:30:39.594037Z,00-torque-specs-107,00-torque-specs-107-q01,What is the torque specification for the slotted nut/output flange on the automatic transmission?,120 Nm,answer_too_short,answer_length
2026-02-11T00:30:39.594037Z,00-torque-specs-107,00-torque-specs-107-q10,What date is shown on this specification page?,20/10/97,answer_too_short,answer_length
2026-02-11T00:30:39.594037Z,00-torque-specs-108,00-torque-specs-108-q01,What is the torque specification for the output flange collar nut on A5S 300J transmissions?,225 Nm,answer_too_short,answer_length
2026-02-11T00:30:39.594037Z,00-torque-specs-108,00-torque-specs-108-q02,What torque should be applied to the output flange collar nut on all other automatic transmission types?,100 Nm,answer_too_short,answer_length
2026-02-11T00:30:39.594037Z,00-torque-specs-108,00-torque-specs-108-q06,What unit of measurement is used for all the torque specifications shown on this page?,Nm (Newton meters),self_referential: on this page,self_referential
2026-02-11T00:30:39.594037Z,00-torque-specs-109,00-torque-specs-109-q01,What is the torque specification for the center bolt on the brake coupling D/G on gear box housing?,30 Nm,answer_too_short,answer_length
2026-02-11T00:30:39.594037Z,00-torque-specs-109,00-torque-specs-109-q02,What torque value should be applied to both outer screws during the first tightening sequence?,15 Nm,answer_too_short,answer_length
2026-02-11T00:30:39.594037Z,00-torque-specs-109,00-torque-specs-109-q03,What is the final torque specification for the center bolt in the tightening sequence?,63 Nm,answer_too_short,answer_length
2026-02-11T00:30:39.594037Z,00-torque-specs-109,00-torque-specs-109-q04,What torque should be applied to both outer screws in the second tightening step?,30 Nm,answer_too_short,answer_length
2026-02-11T00:30:39.594037Z,00-torque-specs-109,00-torque-specs-109-q05,What is the final torque specification for both outer screws at the end of the sequence?,63 Nm,answer_too_short,answer_length
2026-02-11T00:30:39.594037Z,00-torque-specs-11-01,00-torque-specs-11-01-q01,What is the torque specification for M10/M20/M30 main bearing screws on the 1AZ crankcase?,60 Nm,answer_too_short,answer_length
2026-02-11T00:30:39.594037Z,00-torque-specs-11-01,00-torque-specs-11-01-q02,What torque should be applied to M21 main bearing screws?,65 Nm,answer_too_short,answer_length
2026-02-11T00:30:39.594037Z,00-torque-specs-11-01,00-torque-specs-11-01-q07,What is the initial torque value before applying the torque angle for 2AZ main bearing screws?,20 Nm,answer_too_short,answer_length
2026-02-11T00:30:39.594037Z,00-torque-specs-11-02,00-torque-specs-11-02-q03,What is the torque specification for threaded support sleeves?,10 Nm.,answer_too_short,answer_length
2026-02-11T00:30:39.594037Z,00-torque-specs-11-02,00-torque-specs-11-02-q08,Which component has the highest torque specification on this page?,The struts/bracing shell M10 screws at 43 Nm.,self_referential: on this page,self_referential
2026-02-11T00:30:39.594037Z,00-torque-specs-11-04,00-torque-specs-11-04-q01,What is the torque specification for cylinder head bolts?,30 Nm,answer_too_short,answer_length
2026-02-11T00:30:39.594037Z,00-torque-specs-11-05,00-torque-specs-11-05-q01,What is the initial torque specification for M21 cylinder head bolts?,50 Nm,answer_too_short,answer_length
2026-02-11T00:30:39.594037Z,00-torque-specs-11-05,00-torque-specs-11-05-q04,How long is the warm-running time required for M21 cylinder head bolts?,15 min,answer_too_short,answer_length
2026-02-11T00:30:39.594037Z,00-torque-specs-11-05,00-torque-specs-11-05-q06,What is the initial torque specification for M30 cylinder head bolts?,60 Nm,answer_too_short,answer_length
2026-02-11T00:30:39.594037Z,00-torque-specs-11-05,00-torque-specs-11-05-q07,How long is the settling time for M30 cylinder head bolts?,20 min,answer_too_short,answer_length
2026-02-11T00:30:39.594037Z,00-torque-specs-11-05,00-torque-specs-11-05-q08,What is the second torque specification for M30 cylinder head bolts after settling time?,80 Nm,answer_too_short,answer_length
2026-02-11T00:30:39.594037Z,00-torque-specs-11-06,00-torque-specs-11-06-q01,What is the initial torque specification for M51/M41 cylinder head bolts?,80 Nm,answer_too_short,answer_length
2026-02-11T00:30:39.594037Z,00-torque-specs-11-06,00-torque-specs-11-06-q02,"After loosening all bolts 1/2 turn, what is the next torque specification for M51/M41 cylinder head bolts?",50 Nm,answer_too_short,answer_length
2026-02-11T00:30:39.594037Z,00-torque-specs-11-06,00-torque-specs-11-06-q04,How long is the warm-running time specified for M51/M41 cylinder head bolt installation?,25 min,answer_too_short,answer_length
2026-02-11T00:30:39.594037Z,00-torque-specs-11-06,00-torque-specs-11-06-q06,What is the initial torque specification for M40/M42/M43/M44/M50/S50 US/S52/M52 cylinder head bolts with cast iron engine block?,30 Nm,answer_too_short,answer_length
2026-02-11T00:30:39.594037Z,00-torque-specs-11-06,00-torque-specs-11-06-q08,What is the initial torque specification for M52 cylinder head bolts with cast aluminum engine block?,40 Nm,answer_too_short,answer_length
2026-02-11T00:30:39.594037Z,00-torque-specs-11-07,00-torque-specs-11-07-q01,What is the initial torque specification for cylinder head bolts on the S50 engine?,30 Nm,answer_too_short,answer_length
2026-02-11T00:30:39.594037Z,00-torque-specs-11-08,00-torque-specs-11-08-q01,What is the torque specification for M70/S70/M73 cylinder head bolts?,30 Nm,answer_too_short,answer_length
2026-02-11T00:30:39.594037Z,00-torque-specs-11-08,00-torque-specs-11-08-q06,What is the initial torque value for M60/1/M60/2/M62 cylinder head bolts?,30 Nm,answer_too_short,answer_length
2026-02-11T00:30:39.594037Z,00-torque-specs-11-10,00-torque-specs-11-10-q01,What is the torque specification for M6 screws on the cylinder head cover?,10 Nm,answer_too_short,answer_length
2026-02-11T00:30:39.594037Z,00-torque-specs-11-10,00-torque-specs-11-10-q02,What torque should be applied to M7 screws on the cylinder head cover?,15 Nm,answer_too_short,answer_length
2026-02-11T00:30:39.594037Z,00-torque-specs-11-10,00-torque-specs-11-10-q03,What is the torque specification for M8 screws on the M21 engine's cylinder head cover?,15 Nm,answer_too_short,answer_length
2026-02-11T00:30:39.594037Z,00-torque-specs-11-10,00-torque-specs-11-10-q04,What torque value is specified for the oil trap to cylinder head cover on M21 engines?,17 Nm,answer_too_short,answer_length
2026-02-11T00:30:39.594037Z,00-torque-specs-11-10,00-torque-specs-11-10-q05,What is the torque specification for M7 screws when installing the timing case to cylinder head?,15 Nm,answer_too_short,answer_length
2026-02-11T00:30:39.594037Z,00-torque-specs-11-10,00-torque-specs-11-10-q06,What torque should be applied to M8 screws on the timing case to cylinder head?,20 Nm,answer_too_short,answer_length
2026-02-11T00:30:39.594037Z,00-torque-specs-11-13,00-torque-specs-11-13-q02,What screw type is specified for the increment wheel on crankshaft?,M5 10.9,answer_too_short,answer_length
2026-02-11T00:30:39.594037Z,00-torque-specs-11-13,00-torque-specs-11-13-q06,What is the subsection number for Crankshaft and Bearings?,11 21,answer_too_short,answer_length
2026-02-11T00:30:39.594037Z,00-torque-specs-11-14,00-torque-specs-11-14-q01,What is the torque specification for flywheel to crankshaft bolts on M60/1/M60/2/M62 Manual Transmission?,105 Nm,answer_too_short,answer_length
2026-02-11T00:30:39.594037Z,00-torque-specs-11-14,00-torque-specs-11-14-q02,What torque should I use for new micro-encapsulated flywheel screws on M40/M42/M43/M44/M51 Automatic/M52 Automatic transmissions?,120 Nm,answer_too_short,answer_length
2026-02-11T00:30:39.594037Z,00-torque-specs-11-14,00-torque-specs-11-14-q03,What is the torque specification for new micro-encapsulated flywheel screws on all other transmissions?,105 Nm,answer_too_short,answer_length
2026-02-11T00:30:39.594037Z,00-torque-specs-11-15,00-torque-specs-11-15-q05,What is the initial torque before applying torque angles for M41/M51/M60/1/M60/2/M62 screws?,100 Nm.,answer_too_short,answer_length
2026-02-11T00:30:39.594037Z,00-torque-specs-11-16,00-torque-specs-11-16-q01,What is the torque specification for the vibration damper hub on crankshaft?,60 Nm,answer_too_short,answer_length
2026-02-11T00:30:39.594037Z,00-torque-specs-11-16,00-torque-specs-11-16-q02,What screw size is used for the S38 B38 vibration damper hub on crankshaft?,M12x1.5,answer_too_short,answer_length
2026-02-11T00:30:39.594037Z,00-torque-specs-11-16,00-torque-specs-11-16-q03,What screw size is specified for the S50 replace screws?,M12x1.5,answer_too_short,answer_length
2026-02-11T00:30:39.594037Z,00-torque-specs-11-16,00-torque-specs-11-16-q05,What engine section is covered on this page?,Section 11-16 Engine,self_referential: on this page,self_referential
2026-02-11T00:30:39.594037Z,00-torque-specs-11-17,00-torque-specs-11-17-q04,What are the two different torque values specified for pulley to vibration damper connections?,22 Nm for both S38 B35 type (M8 8.8 screw) and S50 type (M8 8.8 screw).,invalid_question_type: comparison,question_type
2026-02-11T00:30:39.594037Z,00-torque-specs-11-17,00-torque-specs-11-17-q08,What is the difference in torque between M40 and M42/M43/M44 sprocket installations?,"M40 requires 310 Nm while M42/M43/M44 require 330 Nm, a difference of 20 Nm.",invalid_question_type: comparison,question_type
2026-02-11T00:30:39.594037Z,00-torque-specs-11-18,00-torque-specs-11-18-q01,What is the torque specification for M10/M30 connecting rod bolts?,55 Nm,answer_too_short,answer_length
2026-02-11T00:30:39.594037Z,00-torque-specs-11-18,00-torque-specs-11-18-q04,What is the main torque value after the application torque for connecting rods?,20 Nm,answer_too_short,answer_length
2026-02-11T00:30:39.594037Z,00-torque-specs-11-18,00-torque-specs-11-18-q08,How does the torque angle differ between the two connecting rod bolt groups?,The first group uses 70° while the M60/1/M60/2/M62 group uses 80°,invalid_question_type: comparison,question_type
2026-02-11T00:30:39.594037Z,00-torque-specs-11-18,00-torque-specs-11-18-q09,What section number covers Connecting Rods and Bearings?,11 24,answer_too_short,answer_length
2026-02-11T00:30:39.594037Z,00-torque-specs-11-18,00-torque-specs-11-18-q10,Are the application torque and main torque values the same for both connecting rod bolt groups?,"Yes, both groups use 5 Nm for application torque and 20 Nm for the main torque",invalid_question_type: comparison,question_type
2026-02-11T00:30:39.594037Z,00-torque-specs-11-19,00-torque-specs-11-19-q01,What is the torque specification for S14 connecting rod bolts?,55 Nm,answer_too_short,answer_length
2026-02-11T00:30:39.594037Z,00-torque-specs-11-19,00-torque-specs-11-19-q03,What is the main torque value for S38 connecting rod bolts?,30 Nm,answer_too_short,answer_length
2026-02-11T00:30:39.594037Z,00-torque-specs-11-19,00-torque-specs-11-19-q06,What is the main torque specification for S50 connecting rod bolts?,20 Nm,answer_too_short,answer_length
2026-02-11T00:30:39.594037Z,00-torque-specs-11-20,00-torque-specs-11-20-q01,What is the torque specification for the idler lever to alternator bracket screw?,90 Nm,answer_too_short,answer_length
2026-02-11T00:30:39.594037Z,00-torque-specs-11-20,00-torque-specs-11-20-q03,What is the torque specification for the screw plug for bearing pin?,20 Nm,answer_too_short,answer_length
2026-02-11T00:30:39.594037Z,00-torque-specs-11-20,00-torque-specs-11-20-q04,What size is the screw plug for bearing pin?,M51/M41,answer_too_short,answer_length
2026-02-11T00:30:39.594037Z,00-torque-specs-11-20,00-torque-specs-11-20-q06,What is the specification for the screw that needs to be replaced according to item 1AZ?,M10 10.9,answer_too_short,answer_length
2026-02-11T00:30:39.594037Z,00-torque-specs-11-21,00-torque-specs-11-21-q01,What is the torque specification for M6 camshaft bearing cap screws?,10 Nm,answer_too_short,answer_length
2026-02-11T00:30:39.594037Z,00-torque-specs-11-21,00-torque-specs-11-21-q02,What torque should be applied to M10 sprocket to camshaft screws on M20/M21/M40 engines?,65 Nm,answer_too_short,answer_length
2026-02-11T00:30:39.594037Z,00-torque-specs-11-21,00-torque-specs-11-21-q05,What thread specification is used for splined shaft to intake camshaft on M52/S52/S50 US/M50 VANOS engines?,M14 x 1.5,answer_too_short,answer_length
2026-02-11T00:30:39.594037Z,00-torque-specs-11-21,00-torque-specs-11-21-q08,What torque value applies to M7 screws for sprocket to camshaft flange on all engines except M50/M52/S52/S50 US/M50 VANOS?,15 Nm,answer_too_short,answer_length
2026-02-11T00:30:39.594037Z,00-torque-specs-11-21,00-torque-specs-11-21-q09,What is the initial torque specification for splined shaft to intake camshaft before applying the torque angle?,40 Nm,answer_too_short,answer_length
2026-02-11T00:30:39.594037Z,00-torque-specs-11-21,00-torque-specs-11-21-q10,Which camshaft component uses the highest torque specification shown on this page?,Sprocket to camshaft on M20/M21/M40 engines at 65 Nm,self_referential: on this page,self_referential
2026-02-11T00:30:39.594037Z,00-torque-specs-11-24,00-torque-specs-11-24-q01,What is the torque specification for the toothed belt pulley to intermediate shaft?,60 Nm,answer_too_short,answer_length
2026-02-11T00:30:39.594037Z,00-torque-specs-11-24,00-torque-specs-11-24-q03,What engine types does the intermediate shaft specification apply to?,M20/M21,answer_too_short,answer_length
2026-02-11T00:30:39.594037Z,00-torque-specs-11-24,00-torque-specs-11-24-q06,What unit of measurement is used for the torque specification on this page?,Nm (Newton meters),self_referential: on this page,self_referential
2026-02-11T00:30:39.594037Z,00-torque-specs-11-25,00-torque-specs-11-25-q01,What is the torque specification for the 4/2 way directional valve/solenoid valve on VANOS housing?,30 Nm,answer_too_short,answer_length
2026-02-11T00:30:39.594037Z,00-torque-specs-11-25,00-torque-specs-11-25-q05,What is the torque value for the hydraulic line for VANOS on oil filter aggregate carrier?,32 Nm,answer_too_short,answer_length
2026-02-11T00:30:39.594037Z,00-torque-specs-11-26,00-torque-specs-11-26-q01,What is the torque specification for the plug for pressure relief valve with M10/M30 thread?,40 Nm,answer_too_short,answer_length
2026-02-11T00:30:39.594037Z,00-torque-specs-11-26,00-torque-specs-11-26-q02,What torque should be applied to the M20 pressure relief valve plug?,30 Nm,answer_too_short,answer_length
2026-02-11T00:30:39.594037Z,00-torque-specs-11-26,00-torque-specs-11-26-q06,What are the two different torque specifications for M10 bolts in the oil pump assembly?,47 Nm for M10 bolts and 25 Nm for M10x1 bolts,invalid_question_type: comparison,question_type
2026-02-11T00:30:39.594037Z,00-torque-specs-11-26,00-torque-specs-11-26-q07,Which component uses M8 screws according to the oil pump specifications?,The oil pump to crankcase connection uses M8 screws,invalid_question_type: application,question_type
2026-02-11T00:30:39.594037Z,00-torque-specs-11-26,00-torque-specs-11-26-q08,What is the difference in torque between M6 screws used in the oil pump assembly?,Both the oil pump cover and sprocket to oil pump use M6 screws with the same 10 Nm torque specification,invalid_question_type: comparison,question_type
2026-02-11T00:30:39.594037Z,00-torque-specs-11-26,00-torque-specs-11-26-q10,Which oil pump component requires the highest torque specification?,The M10 bolts require the highest torque at 47 Nm,invalid_question_type: comparison,question_type
2026-02-11T00:30:39.594037Z,00-torque-specs-11-26,00-torque-specs-11-26-q05,What is the torque specification for the sprocket to oil pump bolts?,10 Nm with M6 screws,question_similarity: 0.83 with 00-torque-specs-11-26-q03,question_diversity
2026-02-11T00:30:39.594037Z,00-torque-specs-11-27,00-torque-specs-11-27-q01,What is the torque specification for M8 screws on the full flow oil filter cover?,22 Nm,answer_too_short,answer_length
2026-02-11T00:30:39.594037Z,00-torque-specs-11-27,00-torque-specs-11-27-q04,What is the torque specification for the screwed-on cover?,25 Nm,answer_too_short,answer_length
2026-02-11T00:30:39.594037Z,00-torque-specs-11-27,00-torque-specs-11-27-q05,What torque value is specified for M8 screws on the oil filter housing and lines on crankcase?,22 Nm,answer_too_short,answer_length
2026-02-11T00:30:39.594037Z,00-torque-specs-11-27,00-torque-specs-11-27-q06,What is the torque specification for M20 x 1.5 threads on the oil filter housing and lines?,40 Nm,answer_too_short,answer_length
2026-02-11T00:30:39.594037Z,00-torque-specs-11-27,00-torque-specs-11-27-q09,What is the difference in torque between M8 and M10 screws for oil filter components?,"M8 screws require 22 Nm while M10 screws require 33 Nm, a difference of 11 Nm",invalid_question_type: comparison,question_type
2026-02-11T00:30:39.594037Z,00-torque-specs-11-28,00-torque-specs-11-28-q01,What is the torque specification for the hollow bolt on the oil filter drain plug?,20 Nm,answer_too_short,answer_length
2026-02-11T00:30:39.594037Z,00-torque-specs-11-28,00-torque-specs-11-28-q03,What is the torque value for the full length screw in threaded insert for the oil filter drain plug?,23 Nm,answer_too_short,answer_length
2026-02-11T00:30:39.594037Z,00-torque-specs-11-28,00-torque-specs-11-28-q05,What is the torque specification for the oil drain line on oil filter and upper section of oil pan banjo bolt?,30 Nm,answer_too_short,answer_length
2026-02-11T00:30:39.594037Z,00-torque-specs-11-28,00-torque-specs-11-28-q07,What is the torque specification for the hollow bolt on the camshaft lubrication oil line?,10 Nm,answer_too_short,answer_length
2026-02-11T00:30:39.594037Z,00-torque-specs-11-29,00-torque-specs-11-29-q04,What is the torque specification for the oil supply pipe to turbocharger hollow bolt?,25 Nm.,answer_too_short,answer_length
2026-02-11T00:30:39.594037Z,00-torque-specs-11-29,00-torque-specs-11-29-q05,How much torque should be applied to the oil supply pipe to turbocharger coupling nut?,30 Nm.,answer_too_short,answer_length
2026-02-11T00:30:39.594037Z,00-torque-specs-11-30,00-torque-specs-11-30-q01,What is the torque specification for the M8 screw on the water pump to crankcase?,22 Nm,answer_too_short,answer_length
2026-02-11T00:30:39.594037Z,00-torque-specs-11-30,00-torque-specs-11-30-q02,What size screw requires 10 Nm of torque for the water pump to crankcase connection?,M6 screw,answer_too_short,answer_length
2026-02-11T00:30:39.594037Z,00-torque-specs-11-30,00-torque-specs-11-30-q09,What unit of measurement is used for all the torque specifications on this page?,Nm (Newton meters),self_referential: on this page,self_referential
2026-02-11T00:30:39.594037Z,00-torque-specs-11-31,00-torque-specs-11-31-q01,What is the torque specification for the fan clutch coupling nut on the water pump?,40 Nm,answer_too_short,answer_length
2026-02-11T00:30:39.594037Z,00-torque-specs-11-31,00-torque-specs-11-31-q05,What section number covers the fan specifications?,11 52,answer_too_short,answer_length
2026-02-11T00:30:39.594037Z,00-torque-specs-11-31,00-torque-specs-11-31-q10,How many fan-related torque specifications are shown on this page?,One specification - the fan clutch coupling nut at 40 Nm,self_referential: on this page,self_referential
2026-02-11T00:30:39.594037Z,00-torque-specs-11-33,00-torque-specs-11-33-q01,What is the torque specification for M8 screws on the intake manifold to cylinder head?,22 Nm,answer_too_short,answer_length
2026-02-11T00:30:39.594037Z,00-torque-specs-11-33,00-torque-specs-11-33-q02,What torque value should be used for M7 screws on the intake manifold?,15 Nm,answer_too_short,answer_length
2026-02-11T00:30:39.594037Z,00-torque-specs-11-33,00-torque-specs-11-33-q03,What is the correct torque for M6 screws on the intake manifold on cylinder head?,10 Nm,answer_too_short,answer_length
2026-02-11T00:30:39.594037Z,00-torque-specs-11-35,00-torque-specs-11-35-q01,What is the torque specification for exhaust manifold to cylinder head bolts when mounting on a new cylinder head or with new studs?,28 Nm,answer_too_short,answer_length
2026-02-11T00:30:39.594037Z,00-torque-specs-11-35,00-torque-specs-11-35-q02,What torque should be applied for subsequent mounting of exhaust manifold bolts?,15 Nm,answer_too_short,answer_length
2026-02-11T00:30:39.594037Z,00-torque-specs-11-35,00-torque-specs-11-35-q03,What is the retorque specification for exhaust manifold bolts after 2000 km?,15 Nm,answer_too_short,answer_length
2026-02-11T00:30:39.594037Z,00-torque-specs-11-35,00-torque-specs-11-35-q06,What is the protrusion measurement for long studs from the cylinder head?,98 + 0.5 mm,question_similarity: 0.83 with 00-torque-specs-11-35-q05,question_diversity
2026-02-11T00:30:39.594037Z,00-torque-specs-11-38,00-torque-specs-11-38-q01,What is the torque specification for the cap nut on the air intake tube?,30 Nm,answer_too_short,answer_length
2026-02-11T00:30:39.594037Z,00-torque-specs-11-39,00-torque-specs-11-39-q01,What is the torque specification for the oxygen sensor and oxygen monitor sensor?,55 Nm,answer_too_short,answer_length
2026-02-11T00:30:39.594037Z,00-torque-specs-11-39,00-torque-specs-11-39-q09,How many different components are listed in the emissions-control Lambda oxygen sensor section on this page?,One component - the oxygen sensor and oxygen monitor sensor,self_referential: on this page,self_referential
2026-02-11T00:30:39.594037Z,00-torque-specs-11-40,00-torque-specs-11-40-q01,What is the torque specification for the M8 screws on the rubber mount to front axle carrier?,22 Nm,answer_too_short,answer_length
2026-02-11T00:30:39.594037Z,00-torque-specs-11-40,00-torque-specs-11-40-q02,What torque should I use for the M10 bolts when installing the rubber mount to engine console?,47 Nm,answer_too_short,answer_length
2026-02-11T00:30:39.594037Z,00-torque-specs-11-40,00-torque-specs-11-40-q09,What is the torque specification for M8 screws on the engine console to engine mounting?,22 Nm,answer_too_short,answer_length
2026-02-11T00:30:39.594037Z,00-torque-specs-11-40,00-torque-specs-11-40-q10,What unit of measurement is used for all the torque specifications on this page?,Nm (Newton meters),self_referential: on this page,self_referential
2026-02-11T00:30:39.594037Z,00-torque-specs-110,00-torque-specs-110-q05,Which component has the highest torque specification on this page?,The ASS 560Z component has the highest torque specification at 23 Nm.,self_referential: on this page,self_referential
2026-02-11T00:30:39.594037Z,00-torque-specs-111,00-torque-specs-111-q06,What torque is specified for the adapter plate on shift unit for the A4S 270R/A4S 310R?,13 Nm.,answer_too_short,answer_length
2026-02-11T00:30:39.594037Z,00-torque-specs-112,00-torque-specs-112-q01,What is the torque specification for the oil pump to case on the 1st pass for A4S 270R/A4S 310R transmission?,10 Nm,answer_too_short,answer_length
2026-02-11T00:30:39.594037Z,00-torque-specs-112,00-torque-specs-112-q04,What is the torque specification for A5S 560Z transmission with M6 screws?,10 Nm,answer_too_short,answer_length
2026-02-11T00:30:39.594037Z,00-torque-specs-112,00-torque-specs-112-q07,What torque is required for the oil pump body on A4S 270R/A4S 310R transmissions?,20 Nm,answer_too_short,answer_length
2026-02-11T00:30:39.594037Z,00-torque-specs-112,00-torque-specs-112-q08,What is the torque specification for the oil cooler pipe adapter to transmission?,28 Nm,answer_too_short,answer_length
2026-02-11T00:30:39.594037Z,00-torque-specs-113,00-torque-specs-113-q03,How much torque should be applied to the hexagon nut on stud?,10 Nm.,answer_too_short,answer_length
2026-02-11T00:30:39.594037Z,00-torque-specs-114,00-torque-specs-114-q02,What torque should be applied to the solenoid valve to valve housing on A4S 270R/A4S 310R transmissions?,10 Nm.,answer_too_short,answer_length
2026-02-11T00:30:39.594037Z,00-torque-specs-114,00-torque-specs-114-q03,What is the torque specification for the guide plate/parking lock mechanism on A5S 560Z transmissions?,23 Nm.,answer_too_short,answer_length
2026-02-11T00:30:39.594037Z,00-torque-specs-114,00-torque-specs-114-q09,What torque specification applies to the guide plate/parking lock mechanism on A5S 310Z transmissions?,10 Nm.,answer_too_short,answer_length
2026-02-11T00:30:39.594037Z,00-torque-specs-114,00-torque-specs-114-q10,What is the torque specification for A5S 560Z transmission solenoid valve to valve housing?,6 Nm.,answer_too_short,answer_length
2026-02-11T00:30:39.594037Z,00-torque-specs-115,00-torque-specs-115-q03,How much torque should be applied to the A4S 270R/A4S 310R transmission socket to case connection?,14 Nm.,answer_too_short,answer_length
2026-02-11T00:30:39.594037Z,00-torque-specs-116,00-torque-specs-116-q01,What is the torque specification for the torque converter to flywheel bolts using M8 screws?,26 Nm,answer_too_short,answer_length
2026-02-11T00:30:39.594037Z,00-torque-specs-116,00-torque-specs-116-q03,What is the torque specification for M10 screws on all other automatic transmission types not specifically listed?,49 Nm,answer_too_short,answer_length
2026-02-11T00:30:39.594037Z,00-torque-specs-116,00-torque-specs-116-q10,What is the item number for the torque converter specifications in this table?,24 40,answer_too_short,answer_length
2026-02-11T00:30:39.594037Z,00-torque-specs-117,00-torque-specs-117-q01,What is the torque specification for the M8x1 screw on the selector lever on transmission for all types?,10 Nm,answer_too_short,answer_length
2026-02-11T00:30:39.594037Z,00-torque-specs-117,00-torque-specs-117-q02,What torque should be applied to the M8 screw for ASS 300J type?,15 Nm,answer_too_short,answer_length
2026-02-11T00:30:39.594037Z,00-torque-specs-117,00-torque-specs-117-q08,What section number covers the automatic transmission external shift linkage?,24 51,answer_too_short,answer_length
2026-02-11T00:30:39.594037Z,00-torque-specs-117,00-torque-specs-117-q10,What unit of measurement is used for all torque specifications on this page?,Nm (Newton meters),self_referential: on this page,self_referential
2026-02-11T00:30:39.594037Z,00-torque-specs-118,00-torque-specs-118-q01,What is the torque specification for the shift segment to shaft on A4S 310R/A4S 310R type transmissions?,22 Nm,answer_too_short,answer_length
2026-02-11T00:30:39.594037Z,00-torque-specs-118,00-torque-specs-118-q03,What is the torque value for the detent spring on shift unit component?,25 Nm,answer_too_short,answer_length
2026-02-11T00:30:39.594037Z,00-torque-specs-118,00-torque-specs-118-q05,What is the difference in torque specifications between the shift segment to shaft and the A5S 300J connection?,"The shift segment to shaft requires 22 Nm while the A5S 300J requires 35 Nm, a difference of 13 Nm",invalid_question_type: comparison,question_type
2026-02-11T00:30:39.594037Z,00-torque-specs-118,00-torque-specs-118-q08,What section number covers the Interior Shift Elements specifications?,24 52,answer_too_short,answer_length
2026-02-11T00:30:39.594037Z,00-torque-specs-118,00-torque-specs-118-q09,Which has the highest torque specification among the interior shift elements shown?,The A5S 300J with M14x1.5 screw at 35 Nm,invalid_question_type: comparison,question_type
2026-02-11T00:30:39.594037Z,00-torque-specs-118,00-torque-specs-118-q10,What is the main section number for Automatic Transmission specifications shown on this page?,24 - 16,answer_too_short,answer_length
2026-02-11T00:30:39.594037Z,00-torque-specs-118,00-torque-specs-118-q07,What component is referenced as 2AZ in the Interior Shift Elements section?,Detent spring on shift unit,question_similarity: 0.85 with 00-torque-specs-118-q06,question_diversity
2026-02-11T00:30:39.594037Z,00-torque-specs-119,00-torque-specs-119-q01,What is the torque specification for the cross member to body mounting bolts?,21 Nm,answer_too_short,answer_length
2026-02-11T00:30:39.594037Z,00-torque-specs-119,00-torque-specs-119-q02,What torque should I use for the rubber mounts to cross member or transmission?,21 Nm,answer_too_short,answer_length
2026-02-11T00:30:39.594037Z,00-torque-specs-119,00-torque-specs-119-q04,What is the torque specification for the support tube to engine subframe on the E36?,42 Nm,answer_too_short,answer_length
2026-02-11T00:30:39.594037Z,00-torque-specs-119,00-torque-specs-119-q05,What torque specification applies to the rubber mounts to carrier pipe?,21 Nm,answer_too_short,answer_length
2026-02-11T00:30:39.594037Z,00-torque-specs-119,00-torque-specs-119-q08,What is the torque specification for the carrier plate?,21 Nm,answer_too_short,answer_length
2026-02-11T00:30:39.594037Z,00-torque-specs-12-01,00-torque-specs-12-01-q01,What is the torque specification for M20 screws on the distributor?,22 Nm,answer_too_short,answer_length
2026-02-11T00:30:39.594037Z,00-torque-specs-12-01,00-torque-specs-12-01-q02,What torque should be applied to M10/M30 screws on the distributor?,10 Nm,answer_too_short,answer_length
2026-02-11T00:30:39.594037Z,00-torque-specs-12-01,00-torque-specs-12-01-q03,What is the torque specification for the distributor rotor to adapter with DME?,2.8 Nm,answer_too_short,answer_length
2026-02-11T00:30:39.594037Z,00-torque-specs-12-02,00-torque-specs-12-02-q01,What is the torque specification for M12x1.25 spark plugs?,23 ± 3 Nm,answer_too_short,answer_length
2026-02-11T00:30:39.594037Z,00-torque-specs-12-02,00-torque-specs-12-02-q02,What is the torque specification for M14x1.25 spark plugs?,30 ± 3 Nm,answer_too_short,answer_length
2026-02-11T00:30:39.594037Z,00-torque-specs-12-02,00-torque-specs-12-02-q03,What section number covers spark plugs in the Engine Electrical System?,12 12,answer_too_short,answer_length
2026-02-11T00:30:39.594037Z,00-torque-specs-12-02,00-torque-specs-12-02-q06,What condition are the spark plugs specified for in this table?,Ungreased,answer_too_short,answer_length
2026-02-11T00:30:39.594037Z,00-torque-specs-12-02,00-torque-specs-12-02-q10,What is the main section number for the Engine Electrical System?,12 - 2,answer_too_short,answer_length
2026-02-11T00:30:39.594037Z,00-torque-specs-12-05,00-torque-specs-12-05-q02,What screw type is used for the 80 A fuse on glow plug relay?,M41/M51,answer_too_short,answer_length
